UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff,Power_W,Tool_Wear_Strain,Speed_Torque_Ratio,Type_L,Type_M,Type_H
191,L47370,L,298.2,308.4,1477,49.9,72,0,0,0,0,0,0,10.199999999999989,7718.086807755701,3592.7999999999997,29.59919246509169,1,0,0
192,L47371,L,298.2,308.4,1666,34.6,74,0,0,0,0,0,0,10.199999999999989,6036.423676215621,2560.4,48.15027510107655,1,0,0
193,H29606,H,298.2,308.4,1398,51.8,76,0,0,0,0,0,0,10.199999999999989,7583.427674647329,3936.7999999999997,26.988411778298886,0,0,1
194,H29607,H,298.2,308.4,1678,34.6,81,0,0,0,0,0,0,10.199999999999989,6079.903318541303,2802.6,48.49709581008791,0,0,1
195,M15054,M,298.2,308.5,2678,10.7,86,1,0,0,1,0,0,10.300000000000011,3000.7026950518025,920.1999999999999,250.2801399251029,0,1,0
196,L47375,L,298.3,308.5,1453,42.9,89,0,0,0,0,0,0,10.199999999999989,6527.569799702335,3818.1,33.86945597448579,1,0,0
197,H29610,H,298.3,308.6,1432,49.5,91,0,0,0,0,0,0,10.300000000000011,7422.955121901963,4504.5,28.929287084992506,0,0,1
198,M15057,M,298.4,308.6,1527,40.9,96,0,0,0,0,0,0,10.200000000000045,6540.199002169767,3926.3999999999996,37.33495419683271,0,1,0
199,L47378,L,298.4,308.7,1588,35.0,99,0,0,0,0,0,0,10.300000000000011,5820.3239895506895,3465.0,45.37141560816696,1,0,0
200,L47379,L,298.4,308.6,1433,47.1,101,0,0,0,0,0,0,10.200000000000045,7067.986567972853,4757.1,30.424621990526113,1,0,0
201,L47380,L,298.4,308.6,1609,35.0,103,0,0,0,0,0,0,10.200000000000045,5897.293009563639,3605.0,45.97141543673844,1,0,0
202,L47381,L,298.3,308.5,1575,41.2,105,0,0,0,0,0,0,10.199999999999989,6795.264909714723,4326.0,38.22814606112959,1,0,0
203,M15062,M,298.4,308.5,1636,35.7,107,0,0,0,0,0,0,10.100000000000023,6116.178241714753,3819.9,45.82631769570932,0,1,0
204,L47383,L,298.4,308.5,1490,37.9,110,0,0,0,0,0,0,10.100000000000023,5913.6292913623065,4169.0,39.31397379578527,1,0,0
205,L47384,L,298.4,308.5,1741,32.8,112,0,0,0,0,0,0,10.100000000000023,5980.000672157146,3673.5999999999995,53.07925210998411,1,0,0
206,M15065,M,298.5,308.6,1344,53.0,114,0,0,0,0,0,0,10.100000000000023,7459.397596683604,6042.0,25.358485781417777,0,1,0
207,L47386,L,298.5,308.7,1609,35.3,117,0,0,0,0,0,0,10.199999999999989,5947.841235359899,4130.099999999999,45.58072363152305,1,0,0
208,M15067,M,298.4,308.7,1421,60.7,119,1,0,0,1,0,0,10.300000000000011,9032.571061919716,7223.3,23.41021031133273,0,1,0
209,L47388,L,298.4,308.6,1591,36.7,122,0,0,0,0,0,0,10.200000000000045,6114.555085510398,4477.400000000001,43.35148682520794,1,0,0
210,L47389,L,298.4,308.6,1477,44.0,124,0,0,0,0,0,0,10.200000000000045,6805.527445716449,5456.0,33.56817418905132,1,0,0
211,L47390,L,298.4,308.7,1523,36.1,126,0,0,0,0,0,0,10.300000000000011,5757.523552405431,4548.6,42.18835396444488,1,0,0
212,L47391,L,298.5,308.7,1575,33.9,128,0,0,0,0,0,0,10.199999999999989,5591.249525226434,4339.2,46.46016328608752,1,0,0
213,H29626,H,298.4,308.7,1344,52.9,130,0,0,0,0,0,0,10.300000000000011,7445.323261595521,6877.0,25.40642241844567,0,0,1
214,L47393,L,298.4,308.7,1386,44.9,135,0,0,0,0,0,0,10.300000000000011,6516.856968753595,6061.5,30.868590006995543,1,0,0
215,M15074,M,298.3,308.6,1589,37.1,137,0,0,0,0,0,0,10.300000000000011,6173.428531838671,5082.7,42.83017713472314,0,1,0
216,L47395,L,298.3,308.6,1548,40.3,140,0,0,0,0,0,0,10.300000000000011,6532.879091286902,5642.0,38.41190113848607,1,0,0
217,L47396,L,298.3,308.6,1499,38.3,142,0,0,0,0,0,0,10.300000000000011,6012.13916500337,5438.599999999999,39.138370982148565,1,0,0
218,L47397,L,298.3,308.5,1664,31.6,144,0,0,0,0,0,0,10.199999999999989,5506.416051603997,4550.400000000001,52.658211184110385,1,0,0
219,L47398,L,298.3,308.6,1447,38.1,146,0,0,0,0,0,0,10.300000000000011,5773.273403575427,5562.6,37.97899265643237,1,0,0
220,M15079,M,298.3,308.5,1434,46.2,148,0,0,0,0,0,0,10.199999999999989,6937.767552481556,6837.6,31.038954320572653,0,1,0
221,L47400,L,298.3,308.5,1416,52.7,151,0,0,0,0,0,0,10.199999999999989,7814.523230245394,7957.700000000001,26.86906511023432,1,0,0
222,H29635,H,298.4,308.5,1827,24.3,153,0,0,0,0,0,0,10.100000000000023,4649.148720267926,3717.9,75.18515424479249,0,0,1
223,L47402,L,298.4,308.6,1304,45.0,158,0,0,0,0,0,0,10.200000000000045,6144.955230421635,7110.0,28.977771338273033,1,0,0
224,L47403,L,298.4,308.6,1569,34.4,160,0,0,0,0,0,0,10.200000000000045,5652.102174926468,5504.0,45.61045185742678,1,0,0
225,L47404,L,298.3,308.6,1584,29.3,162,0,0,0,0,0,0,10.300000000000011,4860.169498809554,4746.6,54.0614149961041,1,0,0
226,L47405,L,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,10.199999999999989,7673.40288824614,8823.199999999999,25.315980424538953,1,0,0
227,L47406,L,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,10.099999999999966,6847.28968405817,8167.200000000001,27.01218963166877,1,0,0
228,L47407,L,298.3,308.5,1539,36.1,168,0,0,0,0,0,0,10.199999999999989,5818.009682962545,6064.8,42.63156713807004,1,0,0
229,M15088,M,298.3,308.5,1629,37.1,170,0,0,0,0,0,0,10.199999999999989,6328.832648436246,6307.0,43.9083439600151,0,1,0
230,L47409,L,298.3,308.5,1538,32.2,173,0,0,0,0,0,0,10.199999999999989,5186.099264643983,5570.6,47.76396032175144,1,0,0
231,L47410,L,298.3,308.6,1570,34.8,175,0,0,0,0,0,0,10.300000000000011,5721.46854071773,6089.999999999999,45.114929564675414,1,0,0
232,L47411,L,298.3,308.4,1408,43.1,177,0,0,0,0,0,0,10.099999999999966,6354.897395485529,7628.7,32.668205877446425,1,0,0
233,L47412,L,298.2,308.4,1424,47.6,179,0,0,0,0,0,0,10.199999999999989,7098.156329422827,8520.4,29.915960101689052,1,0,0
234,L47413,L,298.2,308.4,1512,34.9,181,0,0,0,0,0,0,10.199999999999989,5525.935813958302,6316.9,43.32376982126939,1,0,0
235,L47414,L,298.2,308.4,1478,42.9,183,0,0,0,0,0,0,10.199999999999989,6639.881737068171,7850.7,34.4522064213971,1,0,0
236,M15095,M,298.1,308.3,1680,33.7,185,0,0,0,0,0,0,10.199999999999989,5928.8136558546585,6234.500000000001,49.85161725471297,0,1,0
237,L47416,L,298.1,308.3,1495,38.7,188,0,0,0,0,0,0,10.199999999999989,6058.718512080596,7275.6,38.63048097403592,1,0,0
238,M15097,M,298.0,308.1,1552,36.6,190,0,0,0,0,0,0,10.100000000000023,5948.417194013058,6954.0,42.40435999880874,0,1,0
239,L47418,L,297.9,308.1,1393,50.3,193,0,0,0,0,0,0,10.200000000000045,7337.493329748808,9707.9,27.69383147239931,1,0,0
240,L47419,L,298.0,308.2,1611,30.6,195,0,0,0,0,0,0,10.199999999999989,5162.32788023182,5967.0,52.64704161861385,1,0,0
241,M15100,M,298.0,308.1,1339,51.6,197,0,0,0,0,0,0,10.100000000000023,7235.339208629582,10165.2,25.949607374107096,0,1,0
242,L47421,L,298.0,308.1,1777,24.3,200,0,0,0,0,0,0,10.100000000000023,4521.91421779754,4860.0,73.12754192282225,1,0,0
243,L47422,L,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,10.199999999999989,8300.33911819652,11877.599999999999,22.925166169189428,1,0,0
244,L47423,L,298.0,308.2,1442,44.1,204,0,0,0,0,0,0,10.199999999999989,6659.359611520428,8996.4,32.69840528380832,1,0,0
245,M15104,M,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,10.199999999999989,7172.727267043536,10114.6,28.411399508879935,0,1,0
246,M15105,M,297.9,308.1,1627,31.4,209,0,0,0,0,0,0,10.200000000000045,5349.901905602153,6562.599999999999,51.81527012252544,0,1,0
247,L47426,L,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,10.200000000000045,5560.3571974661345,7102.0,47.31341871241232,1,0,0
248,L47427,L,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,10.199999999999989,6999.416072320499,9737.0,32.285707189954465,1,0,0
249,L47428,L,298.0,308.3,1362,56.8,216,1,0,0,0,1,0,10.300000000000011,8101.28780766507,12268.8,23.97886901780475,1,0,0
250,L47429,L,298.0,308.3,1405,56.2,218,1,0,0,0,1,0,10.300000000000011,8268.776584003455,12251.6,24.99999555160221,1,0,0
251,L47430,L,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,10.300000000000011,5691.246419390197,0.0,50.825672530375364,1,0,0
252,M15111,M,298.0,308.2,1466,42.6,2,0,0,0,0,0,0,10.199999999999989,6539.916258830944,85.2,34.41313746170482,0,1,0
253,L47432,L,298.0,308.2,1620,35.8,5,0,0,0,0,0,0,10.199999999999989,6073.326917919787,179.0,45.251384007993295,1,0,0
254,L47433,L,298.0,308.2,1357,48.2,7,0,0,0,0,0,0,10.199999999999989,6849.446911013634,337.40000000000003,28.153521129974866,1,0,0
255,L47434,L,298.0,308.2,1514,37.9,9,0,0,0,0,0,0,10.199999999999989,6008.882380619149,341.09999999999997,39.94721901128786,1,0,0
256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,10.199999999999989,6299.479701076205,444.4,36.856426520686504,1,0,0
257,L47436,L,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,10.199999999999989,8781.06562604883,819.0,21.126980773495113,1,0,0
258,L47437,L,298.0,308.0,1615,29.5,15,0,0,0,0,0,0,10.0,4989.110933288391,442.5,54.74574415398504,1,0,0
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,5881.878261610025,644.3,39.102892057284414,1,0,0
260,M15119,M,298.1,308.2,1420,63.9,19,1,0,0,1,0,0,10.099999999999966,9502.061140047688,1214.1,22.222218744566707,0,1,0
261,M15120,M,298.2,308.3,1522,49.1,22,0,0,0,0,0,0,10.100000000000023,7825.728244043198,1080.2,30.99795702689266,0,1,0
262,L47441,L,298.1,308.2,1654,32.1,25,0,0,0,0,0,0,10.099999999999966,5559.927846470144,802.5,51.526463698920956,1,0,0
263,M15122,M,298.1,308.2,1736,26.8,27,0,0,0,0,0,0,10.099999999999966,4872.065662991147,723.6,64.77609523280029,0,1,0
264,M15123,M,298.0,308.1,1587,32.3,30,0,0,0,0,0,0,10.100000000000023,5367.945119409272,968.9999999999999,49.13311172349482,0,1,0
265,L47444,L,298.1,308.2,1390,47.5,33,0,0,0,0,0,0,10.099999999999966,6914.121831775536,1567.5,29.26315173407332,1,0,0
266,L47445,L,298.0,308.1,1454,37.1,35,0,0,0,0,0,0,10.100000000000023,5648.9396383218545,1298.5,39.19136409936277,1,0,0
267,H29680,H,298.0,308.1,1440,43.7,37,0,0,0,0,0,0,10.100000000000023,6589.80475016995,1616.9,32.95193753960239,0,0,1
268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,0,10.100000000000023,4317.532671730501,886.2,92.60659118171034,1,0,0
269,H29682,H,297.9,308.0,1800,24.8,44,0,0,0,0,0,0,10.100000000000023,4674.689868541612,1091.2,72.58061589491294,0,0,1
270,L47449,L,298.0,308.0,1524,37.0,49,0,0,0,0,0,0,10.0,5904.937551687375,1813.0,41.1891780569789,1,0,0
271,H29684,H,298.0,308.0,1520,39.6,51,0,0,0,0,0,0,10.0,6303.291500162561,2019.6000000000001,38.38382869095235,0,0,1
272,M15131,M,298.1,308.1,1452,40.8,56,0,0,0,0,0,0,10.0,6203.765844896836,2284.7999999999997,35.5882265715131,0,1,0
273,L47452,L,298.1,308.1,1484,40.4,59,0,0,0,0,0,0,10.0,6278.326310542034,2383.6,36.73266417508312,1,0,0
274,L47453,L,298.1,308.0,1426,46.0,61,0,0,0,0,0,0,9.899999999999977,6869.197056829202,2806.0,30.99999326087103,1,0,0
275,L47454,L,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,9.899999999999977,4930.415510543821,1795.5,57.964891942143176,1,0,0
276,L47455,L,298.0,308.0,1401,54.7,65,0,0,0,0,0,0,10.0,8025.16701766859,3555.5,25.612426761896383,1,0,0
277,M15136,M,298.0,307.9,1750,26.6,67,0,0,0,0,0,0,9.899999999999977,4874.704600820162,1782.2,65.78944895133498,0,1,0
278,H29691,H,298.0,308.0,1479,50.7,70,0,0,0,0,0,0,10.0,7852.442253574224,3549.0,29.171591879370435,0,0,1
279,M15138,M,298.0,308.0,1620,29.4,75,0,0,0,0,0,0,10.0,4987.5924968391555,2205.0,55.102022074142155,0,1,0
280,L47459,L,298.0,308.1,1819,23.4,78,0,0,0,0,0,0,10.100000000000023,4457.35448876627,1825.1999999999998,77.7350095149532,1,0,0
281,M15140,M,298.1,308.1,1456,43.7,80,0,0,0,0,0,0,10.0,6663.024802949616,3496.0,33.31807017893131,0,1,0
282,L47461,L,298.1,308.0,1626,36.5,83,0,0,0,0,0,0,9.899999999999977,6215.012746596687,3029.5,44.547933000566296,1,0,0
283,M15142,M,298.1,308.1,1390,49.8,85,0,0,0,0,0,0,10.0,7248.910888893089,4233.0,27.911640981598197,0,1,0
284,L47463,L,298.2,308.2,1469,43.0,88,0,0,0,0,0,0,10.0,6614.832771643549,3784.0,34.16278275284122,1,0,0
285,L47464,L,298.2,308.3,2051,19.2,90,0,0,0,0,0,0,10.100000000000023,4123.780180808106,1728.0,106.82286102975989,1,0,0
286,L47465,L,298.2,308.3,1568,36.0,92,0,0,0,0,0,0,10.100000000000023,5911.2207369945545,3312.0,43.55554345679348,1,0,0
287,L47466,L,298.2,308.3,1589,33.2,94,0,0,0,0,0,0,10.100000000000023,5524.4697373866275,3120.8,47.86143136703873,1,0,0
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,0,10.100000000000023,5973.005392515153,3033.6000000000004,57.1202350885332,1,0,0
289,H29702,H,298.2,308.4,1385,42.2,98,0,0,0,0,0,0,10.199999999999989,6120.555527478755,4135.6,32.819897436043256,0,0,1
290,L47469,L,298.1,308.4,1436,46.7,103,0,0,0,0,0,0,10.299999999999955,7022.632442030527,4810.1,30.749458083627815,1,0,0
291,L47470,L,298.1,308.4,1438,45.6,105,0,0,0,0,0,0,10.299999999999955,6866.767558510426,4788.0,31.535080803710347,1,0,0
292,L47471,L,298.0,308.3,1473,42.6,107,0,0,0,0,0,0,10.300000000000011,6571.143689807626,4558.2,34.57745667195852,1,0,0
293,L47472,L,298.1,308.4,1335,40.2,109,0,0,0,0,0,0,10.299999999999955,5619.9950980067815,4381.8,33.20894696294851,1,0,0
294,H29707,H,298.1,308.5,1392,44.8,111,0,0,0,0,0,0,10.399999999999977,6530.491480870174,4972.799999999999,31.071421635843386,0,0,1
295,M15154,M,298.1,308.5,1372,51.1,116,0,0,0,0,0,0,10.399999999999977,7341.81825563525,5927.6,26.849309814225084,0,1,0
296,M15155,M,298.1,308.6,1716,30.7,119,0,0,0,0,0,0,10.5,5516.76236340982,3653.2999999999997,55.895747265228906,0,1,0
297,L47476,L,298.0,308.5,1395,46.2,122,0,0,0,0,0,0,10.5,6749.083497706953,5636.400000000001,30.194798659134484,1,0,0
298,L47477,L,298.0,308.5,1713,25.3,124,0,0,0,0,0,0,10.5,4538.438995155423,3137.2000000000003,67.70748311957189,1,0,0
299,H29712,H,297.9,308.5,2129,18.7,126,0,0,0,0,0,0,10.600000000000023,4169.13430675043,2356.2,113.85020649721578,0,0,1
300,M15159,M,297.8,308.3,1567,35.6,131,0,0,0,0,0,0,10.5,5841.812483301244,4663.6,44.01684156830292,0,1,0
301,L47480,L,297.8,308.4,1622,38.3,134,0,0,0,0,0,0,10.599999999999966,6505.463459396576,5132.2,42.349858394292845,1,0,0
302,L47481,L,297.7,308.4,1740,27.1,136,0,0,0,0,0,0,10.699999999999989,4937.9553329124365,3685.6000000000004,64.20661837394155,1,0,0
303,H29716,H,297.8,308.4,1512,35.1,138,0,0,0,0,0,0,10.599999999999966,5557.603067906488,4843.8,43.07691080429891,0,0,1
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0,10.599999999999966,6737.30252525599,6220.5,33.99999218390984,0,1,0
305,L47484,L,297.8,308.4,1737,27.5,146,0,0,0,0,0,0,10.599999999999966,5002.200902678348,4015.0,63.16361339504967,1,0,0
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,10.599999999999966,4280.608486075308,2841.6,110.88535891387558,1,0,0
307,L47486,L,297.8,308.4,1374,47.1,150,0,0,0,0,0,0,10.599999999999966,6776.98084047083,7065.0,29.17196832866914,1,0,0
308,M15167,M,297.8,308.4,1579,36.6,152,0,0,0,0,0,0,10.599999999999966,6051.9012560223055,5563.2,43.14206471528286,0,1,0
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,10.600000000000023,6450.3180363505635,7316.0,27.648299227055244,1,0,0
310,M15169,M,297.9,308.5,1449,40.8,157,0,0,0,0,0,0,10.600000000000023,6190.94814687019,6405.599999999999,35.5146971777703,0,1,0
311,H29724,H,298.0,308.6,1526,41.8,160,0,0,0,0,0,0,10.600000000000023,6679.738075866713,6688.0,36.507168299720504,0,0,1
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,10.600000000000023,6710.159164728975,7276.5,32.947838333823505,0,1,0
313,L47492,L,297.9,308.6,1468,36.0,168,0,0,0,0,0,0,10.700000000000045,5534.22961856378,6048.0,40.777766450620426,1,0,0
314,L47493,L,298.0,308.6,1313,50.8,170,0,0,0,0,0,0,10.600000000000023,6984.849554383353,8636.0,25.846451605029213,1,0,0
315,M15174,M,297.9,308.5,1300,53.0,172,0,0,0,0,0,0,10.600000000000023,7215.191127744558,9116.0,24.528297258811836,0,1,0
316,L47495,L,297.9,308.4,1646,40.6,175,0,0,0,0,0,0,10.5,6998.1699072345755,7105.0,40.541861935501984,1,0,0
317,L47496,L,297.8,308.4,1714,33.2,177,0,0,0,0,0,0,10.599999999999966,5959.056721133215,5876.400000000001,51.62649047394864,1,0,0
318,L47497,L,297.8,308.4,1685,28.4,179,0,0,0,0,0,0,10.599999999999966,5011.259161496198,5083.599999999999,59.33096502430809,1,0,0
319,L47498,L,297.8,308.4,1512,39.9,181,0,0,0,0,0,0,10.599999999999966,6317.617162662929,7221.9,37.894727344679865,1,0,0
320,L47499,L,297.8,308.4,1612,32.1,183,0,0,0,0,0,0,10.599999999999966,5418.744672617819,5874.3,50.2180528915723,1,0,0
321,H29734,H,297.8,308.4,1550,38.2,185,0,0,0,0,0,0,10.599999999999966,6200.456700635055,7067.000000000001,40.57590560840167,0,0,1
322,L47501,L,297.8,308.4,1518,32.5,190,0,0,0,0,0,0,10.599999999999966,5166.349118828414,6175.0,46.707677936099095,1,0,0
323,L47502,L,297.8,308.5,1448,40.0,192,0,0,0,0,0,0,10.699999999999989,6065.368216530694,7680.0,36.19999095000226,1,0,0
324,L47503,L,297.8,308.5,1561,46.3,194,0,0,0,0,0,0,10.699999999999989,7568.546997444824,8982.199999999999,33.71489552594049,1,0,0
325,M15184,M,297.8,308.5,1488,41.9,196,0,0,0,0,0,0,10.699999999999989,6528.983516396451,8212.4,35.513118015962284,0,1,0
326,L47505,L,297.8,308.5,1699,27.8,199,0,0,0,0,0,0,10.699999999999989,4946.144417762795,5532.2,61.115085929825206,1,0,0
327,L47506,L,297.7,308.5,1501,41.4,201,0,0,0,0,0,0,10.800000000000011,6507.432190792825,8321.4,36.25602988984785,1,0,0
328,L47507,L,297.7,308.5,1373,56.7,203,1,0,0,0,1,0,10.800000000000011,8152.338688285906,11510.1,24.215163277748978,1,0,0
329,H29742,H,297.6,308.4,1703,31.4,205,0,0,0,0,0,0,10.799999999999955,5599.80512921971,6437.0,54.23565151730844,0,0,1
330,H29743,H,297.7,308.5,1720,29.9,210,0,0,0,0,0,0,10.800000000000011,5385.527566293862,6279.0,57.525064372888174,0,0,1
331,M15190,M,297.6,308.4,1398,41.9,215,0,0,0,0,0,0,10.799999999999955,6134.085319840214,9008.5,33.365147168222634,0,1,0
332,M15191,M,297.6,308.4,1391,51.9,218,0,0,0,0,0,0,10.799999999999955,7560.022809378085,11314.199999999999,26.801536261746385,0,1,0
333,M15192,M,297.6,308.3,1538,40.2,0,0,0,0,0,0,0,10.699999999999989,6474.571131636277,0.0,38.25869695057289,0,1,0
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,10.699999999999989,5398.418568149093,93.9,52.619791495274285,1,0,0
335,M15194,M,297.5,308.1,1469,44.8,5,0,0,0,0,0,0,10.600000000000023,6891.732748130952,224.0,32.790171252193915,0,1,0
336,L47515,L,297.4,308.1,1749,25.9,8,0,0,0,0,0,0,10.700000000000045,4743.710659140979,207.2,67.52893145601102,1,0,0
337,M15196,M,297.6,308.2,1995,20.5,10,0,0,0,0,0,0,10.599999999999966,4282.776185006285,205.0,97.31702569901185,0,1,0
338,L47517,L,297.6,308.3,1742,27.7,13,0,0,0,0,0,0,10.699999999999989,5053.084231690991,360.09999999999997,62.8880639393271,1,0,0
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,6252.460531027478,573.0,40.916219655439875,1,0,0
340,M15199,M,297.5,308.2,1713,32.2,17,0,0,0,0,0,0,10.699999999999989,5776.195084743265,547.4000000000001,53.19874124262693,0,1,0
341,L47520,L,297.4,308.1,1474,39.4,20,0,0,0,0,0,0,10.700000000000045,6081.662610427313,788.0,37.41115801747258,1,0,0
342,M15201,M,297.4,308.2,1530,32.6,22,0,0,0,0,0,0,10.800000000000011,5223.21194585839,717.2,46.932500940950625,0,1,0
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,10.800000000000011,7162.988329817407,1162.5,31.634401799053375,1,0,0
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,10.800000000000011,7064.059577155866,1312.2,28.559664905418742,1,0,0
345,M15204,M,297.5,308.2,2448,13.8,29,0,0,0,0,0,0,10.699999999999989,3537.684655354394,400.20000000000005,177.3911758034958,0,1,0
346,L47525,L,297.5,308.3,1585,32.9,32,0,0,0,0,0,0,10.800000000000011,5460.768710347338,1052.8,48.17627715006773,1,0,0
347,M15206,M,297.5,308.3,1459,45.2,34,0,0,0,0,0,0,10.800000000000011,6905.932746925179,1536.8000000000002,32.27875392062966,0,1,0
348,L47527,L,297.5,308.3,1544,40.8,37,0,0,0,0,0,0,10.800000000000011,6596.84191771399,1509.6,37.84312797962549,1,0,0
349,L47528,L,297.6,308.3,1617,31.7,39,0,0,0,0,0,0,10.699999999999989,5367.819455703128,1236.3,51.009447631089074,1,0,0
350,L47529,L,297.6,308.3,1595,34.3,41,0,0,0,0,0,0,10.699999999999989,5729.060722963905,1406.3,46.50144416867517,1,0,0
351,H29764,H,297.6,308.3,1400,44.3,43,0,0,0,0,0,0,10.699999999999989,6494.719212521298,1904.8999999999999,31.602701669819037,0,0,1
352,M15211,M,297.6,308.4,1611,31.0,48,0,0,0,0,0,0,10.799999999999955,5229.809290430929,1488.0,51.96772517170156,0,1,0
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,10.799999999999955,7259.3828644050545,2346.0,32.76086244329077,0,1,0
354,H29767,H,297.5,308.3,1674,30.0,54,0,0,0,0,0,0,10.800000000000011,5259.026102109314,1620.0,55.7999814000062,0,0,1
355,L47534,L,297.6,308.3,1658,34.3,59,0,0,0,0,0,0,10.699999999999989,5955.349641801979,2023.6999999999998,48.33817832706171,1,0,0
356,L47535,L,297.6,308.3,1623,36.9,61,0,0,0,0,0,0,10.699999999999989,6271.529998434768,2250.9,43.98372791768891,1,0,0
357,M15216,M,297.6,308.4,1398,48.9,63,0,0,0,0,0,0,10.799999999999955,7158.872843441204,3080.7,28.588951208803433,0,1,0
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,10.799999999999955,5433.007503265117,2257.2000000000003,44.35671217639994,1,0,0
359,M15218,M,297.6,308.3,1467,36.7,68,0,0,0,0,0,0,10.699999999999989,5637.99642391185,2495.6000000000004,39.97274115184164,0,1,0
360,M15219,M,297.6,308.3,1567,34.6,71,0,0,0,0,0,0,10.699999999999989,5677.716627028738,2456.6,45.28900425173287,0,1,0
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,10.800000000000011,6084.4481559134965,2826.8,39.81674350347028,0,1,0
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,10.800000000000011,6150.484433491953,2833.6,43.369553432186564,1,0,0
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,10.699999999999989,5306.778310443879,2441.1,53.07441648077137,0,0,1
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,10.699999999999989,7198.058975806981,4015.2,30.083675714712193,1,0,0
365,L47544,L,297.6,308.4,1407,55.2,86,0,0,0,0,0,0,10.799999999999955,8133.206389025544,4747.2,25.48912581718735,1,0,0
366,L47545,L,297.6,308.4,1353,57.5,88,0,0,0,0,0,0,10.799999999999955,8146.935148921731,5060.0,23.53043069035988,1,0,0
367,M15226,M,297.6,308.5,1552,40.9,90,0,0,0,0,0,0,10.899999999999977,6647.274951779618,3681.0,37.9462009911489,0,1,0
368,M15227,M,297.6,308.4,1569,38.3,93,0,0,0,0,0,0,10.799999999999955,6292.892828479178,3561.8999999999996,40.966046745157506,0,1,0
369,L47548,L,297.5,308.4,1489,39.5,96,0,0,0,0,0,0,10.899999999999977,6159.144757240349,3792.0,37.69619298830557,1,0,0
370,H29783,H,297.5,308.4,1587,36.1,98,0,0,0,0,0,0,10.899999999999977,5999.468074633892,3537.8,43.96120665894552,0,0,1
371,M15230,M,297.5,308.3,1622,37.2,103,0,0,0,0,0,0,10.800000000000011,6318.622472312079,3831.6000000000004,43.60213881662934,0,1,0
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,10.899999999999977,6399.675562774695,4038.6000000000004,42.099726483011416,1,0,0
373,M15232,M,297.4,308.3,1405,51.7,108,0,0,0,0,0,0,10.900000000000034,7606.6859322594055,5583.6,27.176010217406144,0,1,0
374,L47553,L,297.4,308.3,1412,42.0,111,0,0,0,0,0,0,10.900000000000034,6210.300357616303,4662.0,33.61903961451438,1,0,0
375,L47554,L,297.4,308.3,1431,43.0,113,0,0,0,0,0,0,10.900000000000034,6443.720691778024,4859.0,33.27906202812511,1,0,0
